index,mpg-city,mpg-highway,horsepower,torque
3472,11,16,315,335
3473,15,21,315,335
3474,11,16,315,335
3475,15,21,315,335
3476,11,16,315,335
3477,11,16,315,335
3478,18,25,185,190
3479,17,23,242,242
3480,18,25,185,190
3481,18,25,185,190
3482,17,23,242,242
3483,18,24,185,190
3484,17,23,185,190
3485,17,23,242,242
3486,18,24,185,190
3487,17,23,185,190
3488,17,23,242,242
3489,17,23,242,242
3490,14,20,300,320
3491,17,23,242,242
3492,14,20,300,320
3493,14,20,300,320
3494,16,21,242,242
3495,14,19,300,320
3496,16,21,242,242
3497,14,19,300,320
3498,18,25,185,190
3499,17,23,242,242
3500,18,25,185,190
3501,18,25,185,190
3502,17,23,242,242
3503,14,20,300,320
3504,17,23,242,242
3505,14,20,300,320
3506,14,20,300,320
3507,18,24,185,190
3508,17,23,185,190
3509,17,23,242,242
3510,18,24,185,190
3511,17,23,185,190
3512,17,23,242,242
3513,14,19,300,320
3514,17,23,242,242
3515,14,19,300,320
3516,10,14,302,305
3517,15,21,315,335
3518,10,13,302,305
3519,11,16,315,335
3520,14,19,302,305
3521,13,18,302,305
3522,14,19,302,305
3523,15,21,315,335
3524,10,14,403,417
3525,10,13,302,305
3526,11,16,315,335
3527,9,13,403,417
3528,11,16,315,335
3529,15,21,315,335
3530,10,14,403,417
3531,11,16,315,335
3532,12,19,403,417
3533,10,14,403,417
3534,9,13,403,417
3535,22,28,158,162
3536,22,28,158,162
3537,22,28,158,162
3538,22,28,158,162
3539,22,28,158,162
3540,22,28,158,162
3541,22,28,158,162
3542,22,28,158,162
3543,22,28,158,162
3544,22,28,158,162
3545,27,33,128,125
3546,27,33,128,125
3547,27,33,128,125
3548,27,33,128,125
3549,13,18,490,420
3550,27,33,128,125
3551,27,33,128,125
3552,13,18,490,420
3553,16,20,236,266
3554,15,20,310,327
3555,13,17,381,401
3556,13,17,381,401
3557,16,20,236,266
3558,14,18,381,401
3559,13,17,381,401
3560,13,17,381,401
3561,16,20,236,266
3562,15,20,310,327
3563,14,19,310,327
3564,14,18,381,401
3565,13,17,381,401
3566,13,17,381,401
3567,14,18,381,401
3568,13,17,381,401
3569,15,20,310,327
3570,14,19,310,327
3571,13,17,381,401
3572,13,17,381,401
3573,15,20,310,327
3574,14,19,310,327
3575,14,18,381,401
3576,13,17,381,401
3577,13,17,381,401
3578,14,18,381,401
3579,18,26,204,185
3580,18,25,306,277
3581,21,29,204,185
3582,19,27,204,185
3583,21,30,204,185
3584,20,27,306,277
3585,16,23,385,380
3586,15,22,385,380
3587,15,21,470,424
3588,15,21,470,424
3589,15,21,510,461
3590,15,21,510,461
3591,13,17,381,401
3592,13,17,381,401
3593,19,27,170,170
3594,18,25,265,258
3595,18,25,256,247
3596,19,27,170,170
3597,13,18,490,420
3598,13,18,490,420
3599,15,20,261,281
3600,14,19,261,281
3601,14,19,261,281
3602,19,23,152,171
3603,17,22,152,171
3604,15,20,261,281
3605,18,25,185,190
3606,17,23,242,242
3607,18,25,185,190
3608,18,25,185,190
3609,17,23,242,242
3610,18,24,185,190
3611,17,23,185,190
3612,17,23,242,242
3613,18,24,185,190
3614,17,23,185,190
3615,17,23,242,242
3616,17,23,242,242
3617,15,20,300,320
3618,17,23,242,242
3619,15,20,300,320
3620,15,20,300,320
3621,16,21,242,242
3622,14,19,300,320
3623,16,21,242,242
3624,14,19,300,320
3625,17,24,185,190
3626,17,23,242,242
3627,20,26,185,190
3628,17,24,185,190
3629,17,23,242,242
3630,15,20,300,320
3631,17,23,242,242
3632,15,20,300,320
3633,15,20,300,320
3634,18,24,185,190
3635,16,23,185,190
3636,16,22,242,242
3637,18,24,185,190
3638,16,23,185,190
3639,16,22,242,242
3640,17,24,185,190
3641,16,22,242,242
3642,14,19,300,320
3643,19,23,152,171
3644,19,27,170,170
3645,18,25,256,247
3646,19,27,170,170
3647,19,23,152,171
3648,15,20,261,281
3649,14,19,261,281
3650,16,20,261,281
3651,15,20,261,281
3652,15,20,261,281
3653,15,20,261,281
3654,15,20,261,281
3655,14,19,261,281
3656,15,20,261,281
3657,14,19,261,281
3658,14,19,261,281
3659,15,20,261,281
3660,16,20,261,281
3661,14,19,261,281
3662,17,22,152,171
3663,15,20,261,281
3664,16,20,261,281
3665,14,19,261,281
3666,15,20,261,281
3667,15,20,261,281
3668,14,19,261,281
3669,15,20,261,281
3670,15,20,261,281
3671,17,22,152,171
3672,14,19,261,281
3673,15,20,261,281
3674,15,20,261,281
3675,15,20,261,281
3676,15,19,261,281
3677,15,19,261,281
3678,19,23,152,171
3679,19,23,152,171
3680,19,23,152,171
3681,15,20,261,281
3682,15,19,261,281
3683,18,25,256,247
3684,19,27,170,170
3685,19,27,170,170
3686,20,22,332,367
3687,20,23,332,367
3688,20,23,332,367
3689,20,23,332,367
3690,21,22,332,367
3691,21,22,332,367
3692,21,22,332,367
3693,21,22,332,367
3694,21,22,332,367
3695,21,22,332,367
3696,20,20,332,367
3697,20,20,332,367
3698,18,24,230,213
3699,22,27,143,154
3700,18,24,210,400
3701,22,27,143,154
3702,19,24,143,154
3703,22,27,143,154
3704,18,24,210,400
3705,22,27,143,154
3706,19,24,143,154
3707,16,21,207,238
3708,15,20,207,238
3709,22,27,143,154
3710,19,24,143,154
3711,15,19,207,238
3712,14,18,207,238
3713,16,21,207,238
3714,15,20,207,238
3715,16,21,207,238
3716,15,20,207,238
3717,15,19,207,238
3718,14,18,207,238
3719,14,19,302,305
3720,15,21,315,338
3721,10,14,302,305
3722,11,16,315,338
3723,14,18,195,260
3724,10,13,302,305
3725,15,21,315,338
3726,13,18,302,305
3727,11,16,315,338
3728,15,20,195,260
3729,10,14,302,305
3730,11,16,315,338
3731,14,19,302,305
3732,15,21,315,338
3733,14,18,195,260
3734,13,18,302,305
3735,11,16,315,338
3736,10,13,302,305
3737,11,16,315,338
3738,16,23,416,371
3739,16,23,416,371
3740,15,20,261,281
3741,15,20,261,281
3742,17,22,152,171
3743,15,19,261,281
3744,19,23,152,171
3745,14,19,261,281
3746,15,20,261,281
3747,16,20,261,281
3748,19,23,152,171
3749,14,19,261,281
3750,14,19,261,281
3751,15,19,261,281
3752,17,22,152,171
3753,20,32,220,258
3754,12,18,383,403
3755,12,18,383,403
3756,22,27,143,154
3757,19,24,143,154
3758,22,27,143,154
3759,19,24,143,154
3760,22,27,143,154
3761,19,24,143,154
3762,22,27,143,154
3763,19,24,143,154
3764,15,21,207,238
3765,16,21,207,238
3766,15,21,207,238
3767,16,21,207,238
3768,15,19,207,238
3769,14,18,207,238
3770,15,21,207,238
3771,16,21,207,238
3772,15,21,207,238
3773,16,21,207,238
3774,15,19,207,238
3775,14,18,207,238
3776,13,16,225,286
3777,12,16,255,350
3778,9,12,225,286
3779,12,16,255,350
3780,9,12,225,286
3781,9,12,255,350
3782,13,16,225,286
3783,12,15,255,350
3784,9,12,225,286
3785,9,12,255,350
3786,17,24,288,270
3787,17,24,288,270
3788,16,22,288,270
3789,16,22,288,270
3790,16,22,288,270
3791,17,24,288,270
3792,17,24,288,270
3793,16,22,288,270
3794,9,11,255,350
3795,10,13,305,420
3796,11,15,255,350
3797,10,13,305,420
3798,11,15,255,350
3799,10,13,305,420
3800,11,15,255,350
3801,10,13,305,420
3802,11,15,255,350
3803,10,13,305,420
3804,11,15,255,350
3805,10,13,305,420
3806,11,15,255,350
3807,10,13,305,420
3808,9,11,255,350
3809,10,13,305,420
3810,25,36,182,172
3811,25,36,182,172
3812,17,27,303,264
3813,12,18,303,264
3814,17,27,303,264
3815,25,36,182,172
3816,17,27,303,264
3817,25,36,182,172
3818,17,27,303,264
3819,13,19,303,264
3820,16,26,303,264
3821,12,18,303,264
3822,13,19,303,264
3823,15,20,210,235
3824,14,18,210,235
3825,15,20,210,235
3826,9,13,302,329
3827,14,18,210,235
3828,9,13,302,329
3829,15,20,210,235
3830,9,13,302,329
3831,14,18,210,235
3832,14,19,302,329
3833,15,20,210,235
3834,14,19,302,329
3835,14,18,210,235
3836,9,13,302,329
3837,16,20,261,281
3838,15,20,261,281
3839,16,20,261,281
3840,15,20,261,281
3841,15,19,261,281
3842,14,19,261,281
3843,15,19,261,281
3844,14,19,261,281
3845,15,20,261,281
3846,14,19,261,281
3847,15,20,261,281
3848,15,20,261,281
3849,14,19,261,281
3850,14,19,261,281
3851,18,29,220,258
3852,15,22,182,172
3853,18,29,220,258
3854,20,32,220,258
3855,19,31,182,172
3856,20,32,220,258
3857,15,22,182,172
3858,18,29,220,258
3859,20,32,220,258
3860,19,27,270,295
3861,19,25,265,244
3862,17,23,305,290
3863,19,25,265,244
3864,13,17,225,286
3865,9,12,255,350
3866,9,12,225,286
3867,12,16,255,350
3868,13,17,225,286
3869,9,12,255,350
3870,15,19,236,266
3871,15,20,310,327
3872,14,19,310,327
3873,14,18,381,401
3874,13,17,381,401
3875,13,17,381,401
3876,15,19,236,266
3877,15,20,310,327
3878,14,19,310,327
3879,14,18,381,401
3880,13,17,381,401
3881,13,17,381,401
3882,15,19,236,266
3883,15,20,310,327
3884,14,19,310,327
3885,14,18,381,401
3886,13,17,381,401
3887,13,17,381,401
3888,15,20,310,327
3889,14,19,310,327
3890,14,18,381,401
3891,13,17,381,401
3892,10,13,381,401
3893,15,20,310,327
3894,14,19,310,327
3895,14,18,381,401
3896,13,17,381,401
3897,10,13,381,401
3898,15,20,310,327
3899,14,19,310,327
3900,14,18,381,401
3901,13,17,381,401
3902,10,13,381,401
3903,15,20,310,327
3904,14,19,310,327
3905,14,18,381,401
3906,13,17,381,401
3907,13,17,381,401
3908,13,17,225,286
3909,9,12,255,350
3910,10,12,225,286
3911,9,12,255,350
3912,13,17,225,286
3913,9,12,255,350
3914,18,25,265,244
3915,18,25,265,244
3916,13,18,317,385
3917,12,17,317,385
3918,13,18,317,385
3919,12,17,317,385
3920,12,17,317,385
3921,13,18,317,385
3922,12,17,317,385
3923,13,18,317,385
3924,13,18,317,385
3925,12,17,317,385
3926,12,17,317,385
3927,12,17,317,385
3928,13,18,317,385
3929,12,17,317,385
3930,13,18,317,385
3931,12,17,317,385
3932,15,20,210,235
3933,14,18,210,235
3934,15,20,210,235
3935,14,19,302,329
3936,14,18,210,235
3937,14,14,302,329
3938,15,20,210,235
3939,14,19,302,329
3940,14,18,210,235
3941,9,12,302,329
3942,15,20,210,235
3943,14,19,302,329
3944,14,18,210,235
3945,14,19,302,329
3946,19,25,265,244
3947,19,25,265,244
3948,18,25,265,244
3949,18,25,265,244
3950,15,21,315,338
3951,14,19,302,305
3952,10,14,302,305
3953,13,18,403,417
3954,11,16,315,338
3955,11,16,315,338
3956,9,13,403,417
3957,13,18,302,305
3958,15,21,315,338
3959,13,18,302,305
3960,10,13,302,305
3961,12,18,403,417
3962,15,21,315,338
3963,9,13,403,417
3964,18,25,256,247
3965,18,25,256,247
3966,10,14,302,305
3967,11,16,315,338
3968,14,19,302,305
3969,10,14,302,305
3970,9,13,403,417
3971,15,21,315,338
3972,9,13,403,417
3973,10,13,302,305
3974,11,16,315,338
3975,10,13,302,305
3976,10,13,302,305
3977,9,13,403,417
3978,15,21,315,338
3979,12,18,403,417
3980,11,16,315,338
3981,15,21,315,338
3982,15,21,315,338
3983,11,16,315,338
3984,15,21,315,338
3985,15,21,315,338
3986,13,18,317,385
3987,9,13,317,385
3988,9,13,317,385
3989,13,18,317,385
3990,12,17,317,385
3991,13,18,317,385
3992,13,18,317,385
3993,12,17,317,385
3994,12,17,317,385
3995,12,17,317,385
3996,13,18,317,385
3997,12,17,317,385
3998,14,19,302,305
3999,11,16,315,335
4000,10,14,302,305
4001,11,16,315,335
4002,14,18,195,260
4003,13,18,302,305
4004,11,16,315,335
4005,10,13,302,305
4006,11,16,315,335
4007,15,20,195,260
4008,14,19,302,305
4009,11,16,315,335
4010,14,19,302,305
4011,11,16,315,335
4012,14,18,195,260
4013,10,13,302,305
4014,15,21,315,335
4015,10,13,302,305
4016,11,16,315,335
4017,13,17,225,286
4018,12,16,255,350
4019,13,17,225,286
4020,12,16,255,350
4021,9,12,225,286
4022,12,16,255,350
4023,9,12,225,286
4024,12,16,255,350
4025,11,16,315,335
4026,14,19,302,305
4027,14,19,302,305
4028,15,21,315,335
4029,13,19,403,417
4030,15,22,315,335
4031,15,21,315,335
4032,13,19,403,417
4033,10,13,302,305
4034,15,21,315,335
4035,10,13,302,305
4036,10,13,302,305
4037,15,21,315,335
4038,12,19,403,417
4039,11,16,315,335
4040,12,19,403,417
4041,13,17,225,286
4042,9,12,255,350
4043,13,17,225,286
4044,9,12,255,350
4045,13,17,225,286
4046,9,12,255,350
4047,10,12,225,286
4048,9,12,255,350
4049,10,14,302,305
4050,11,16,315,335
4051,14,19,302,305
4052,14,19,302,305
4053,11,16,315,335
4054,13,19,403,417
4055,15,21,315,335
4056,13,19,403,417
4057,10,13,302,305
4058,15,21,315,335
4059,13,18,302,305
4060,10,13,302,305
4061,15,21,315,335
4062,9,13,403,417
4063,15,21,315,335
4064,12,19,403,417
4065,11,16,315,335
4066,15,21,315,335
4067,15,21,315,335
4068,15,21,315,335
4069,11,16,315,335
4070,15,21,315,335
4071,12,16,255,350
4072,10,14,305,420
4073,9,12,255,350
4074,10,14,305,420
4075,12,16,255,350
4076,10,14,305,420
4077,12,16,255,350
4078,10,14,305,420
4079,12,15,255,350
4080,10,14,305,420
4081,9,12,255,350
4082,10,14,305,420
4083,9,12,255,350
4084,10,14,305,420
4085,9,12,255,350
4086,10,14,305,420
4087,13,18,317,385
4088,13,18,317,385
4089,12,17,317,385
4090,12,17,317,385
4091,13,18,317,385
4092,9,13,317,385
4093,12,17,317,385
4094,9,12,317,385
4095,12,17,317,385
4096,12,17,317,385
4097,13,18,317,385
4098,9,13,317,385
4099,12,17,317,385
4100,12,17,317,385
4101,13,18,317,385
4102,13,18,317,385
4103,13,18,317,385
4104,9,13,317,385
4105,12,17,317,385
4106,9,12,317,385
4107,12,17,317,385
4108,9,12,317,385
4109,12,17,317,385
4110,12,17,317,385
4111,9,12,317,385
4112,9,13,317,385
4113,12,17,317,385
4114,12,17,317,385
4115,18,25,265,258
4116,18,25,256,247
4117,18,25,256,247
4118,18,25,256,247
4119,18,25,256,247
4120,18,25,256,247
4121,18,25,256,247
4122,13,18,317,385
4123,12,17,317,385
4124,13,18,317,385
4125,12,17,317,385
4126,12,17,317,385
4127,13,18,317,385
4128,12,17,317,385
4129,13,18,317,385
4130,13,18,317,385
4131,12,17,317,385
4132,12,17,317,385
4133,12,17,317,385
4134,13,18,317,385
4135,12,17,317,385
4136,14,20,210,235
4137,13,19,390,407
4138,14,20,390,407
4139,9,13,310,330
4140,14,20,390,407
4141,8,12,310,330
4142,13,19,390,407
4143,13,19,390,407
4144,13,18,310,330
4145,13,19,390,407
4146,14,20,390,407
4147,14,19,310,330
4148,14,20,390,407
4149,9,13,310,330
4150,14,20,390,407
4151,13,19,390,407
4152,13,18,310,330
4153,13,19,390,407
4154,13,18,310,330
4155,13,19,390,407
4156,14,20,390,407
4157,14,20,390,407
4158,9,13,310,330
4159,14,20,390,407
4160,13,19,390,407
4161,13,19,390,407
4162,13,18,310,330
4163,13,19,390,407
4164,13,18,310,330
4165,15,21,360,380
4166,16,22,365,420
4167,11,15,360,380
4168,16,22,365,420
4169,11,15,360,380
4170,16,22,365,420
4171,14,19,360,380
4172,15,21,365,420
4173,14,19,360,380
4174,15,21,365,420
4175,14,19,360,380
4176,15,21,365,420
4177,15,21,360,380
4178,16,22,365,420
4179,14,19,360,380
4180,15,21,365,420
4181,15,21,360,380
4182,16,22,365,420
4183,14,19,360,380
4184,15,21,365,420
4185,11,15,360,380
4186,10,14,360,380
4187,10,14,360,380
4188,15,21,365,420
4189,15,21,360,380
4190,16,22,365,420
4191,13,18,411,434
4192,10,14,360,380
4193,15,21,365,420
4194,12,16,411,434
4195,11,15,360,380
4196,11,15,360,380
4197,16,22,365,420
4198,15,21,365,420
4199,11,15,360,380
4200,16,22,365,420
4201,13,18,411,434
4202,10,14,360,380
4203,15,21,365,420
4204,12,16,411,434
4205,15,21,360,380
4206,16,22,365,420
4207,14,19,360,380
4208,15,21,365,420
4209,12,17,302,278
4210,15,21,360,380
4211,16,21,302,278
4212,10,14,360,380
4213,12,17,302,278
4214,15,21,360,380
4215,16,21,302,278
4216,10,14,360,380
4217,12,16,411,434
4218,12,16,411,434
4219,17,23,302,278
4220,15,21,360,380
4221,16,21,302,278
4222,10,14,360,380
4223,17,23,365,420
4224,15,21,360,380
4225,16,22,365,420
4226,16,21,302,278
4227,10,14,360,380
4228,15,21,365,420
4229,12,17,302,278
4230,15,21,360,380
4231,16,22,365,420
4232,16,21,302,278
4233,14,19,360,380
4234,12,17,302,278
4235,11,15,360,380
4236,15,21,360,380
4237,16,22,365,420
4238,16,21,302,278
4239,10,14,360,380
4240,15,21,365,420
4241,12,17,302,278
4242,17,23,302,278
4243,10,14,360,380
4244,15,21,365,420
4245,15,21,360,380
4246,14,19,360,380
4247,17,23,302,278
4248,11,15,360,380
4249,16,21,302,278
4250,10,14,360,380
4251,12,17,302,278
4252,11,15,360,380
4253,16,22,365,420
4254,14,19,360,380
4255,10,14,360,380
4256,15,21,365,420
4257,12,17,302,278
4258,11,15,360,380
4259,16,22,365,420
4260,16,21,302,278
4261,10,14,360,380
4262,15,21,365,420
4263,12,17,302,278
4264,15,21,360,380
4265,16,22,365,420
4266,14,19,360,380
4267,15,21,365,420
4268,17,23,302,278
4269,11,15,360,380
4270,16,22,365,420
4271,10,14,360,380
4272,15,21,365,420
4273,15,21,360,380
4274,16,22,365,420
4275,14,19,360,380
4276,15,21,365,420
4277,13,18,411,434
4278,12,16,411,434
4279,13,18,411,434
4280,14,18,310,365
4281,10,13,310,365
4282,10,13,310,365
4283,10,14,310,365
4284,14,18,310,365
4285,10,14,310,365
4286,10,13,310,365
4287,14,20,310,365
4288,10,13,310,365
4289,15,19,248,294
4290,14,18,248,294
4291,14,20,292,320
4292,15,19,248,294
4293,15,21,292,320
4294,14,18,248,294
4295,14,20,292,320
4296,14,18,310,365
4297,15,19,248,294
4298,14,18,248,294
4299,15,19,248,294
4300,15,21,292,320
4301,10,14,310,365
4302,14,18,248,294
4303,14,20,292,320
4304,14,18,310,365
4305,15,19,248,294
4306,15,21,292,320
4307,14,20,310,365
4308,14,18,248,294
4309,14,20,292,320
4310,10,13,310,365
4311,15,19,248,294
4312,15,21,292,320
4313,14,18,248,294
4314,15,19,248,294
4315,14,20,292,320
4316,14,18,310,365
4317,15,19,248,294
4318,15,21,292,320
4319,14,20,292,320
4320,15,19,248,294
4321,15,21,292,320
4322,14,20,292,320
4323,15,19,248,294
4324,14,18,248,294
4325,14,18,310,365
4326,10,13,310,365
4327,15,19,248,294
4328,15,21,292,320
4329,14,20,310,365
4330,14,18,248,294
4331,14,20,292,320
4332,14,18,310,365
4333,15,21,292,320
4334,14,20,292,320
4335,15,19,248,294
4336,10,13,310,365
4337,15,21,292,320
4338,14,20,310,365
4339,14,20,292,320
4340,14,18,310,365
4341,15,21,292,320
4342,10,14,310,365
4343,14,20,292,320
4344,10,13,310,365
4345,15,21,292,320
4346,10,14,310,365
4347,14,20,292,320
4348,14,18,310,365
4349,20,23,332,367
4350,20,23,332,367
4351,20,23,332,367
4352,20,23,332,367
4353,21,22,332,367
4354,21,22,332,367
4355,21,22,332,367
4356,21,22,332,367
4357,12,16,411,434
4358,11,17,470,443
4359,22,32,240,230
4360,19,29,300,300
4361,16,24,400,450
4362,18,26,228,221
4363,18,26,228,221
4364,14,20,215,235
4365,9,13,310,330
4366,14,20,390,407
4367,13,18,310,330
4368,13,19,390,407
4369,9,13,310,330
4370,14,20,390,407
4371,13,18,310,330
4372,13,19,390,407
4373,14,20,310,330
4374,13,19,390,407
4375,13,18,310,330
4376,18,28,230,200
4377,18,27,230,200
4378,19,28,300,300
4379,18,28,230,200
4380,18,28,230,200
4381,20,28,300,300
4382,18,25,300,300
4383,17,26,230,200
4384,18,27,230,200
4385,17,25,230,200
4386,17,25,230,200
4387,26,36,160,146
4388,28,38,160,146
4389,27,37,160,146
4390,27,37,160,146
4391,18,25,332,270
4392,18,25,332,270
4393,18,25,332,270
4394,18,26,332,270
4395,18,26,332,270
4396,18,26,332,270
4397,19,26,332,270
4398,19,26,332,270
4399,25,31,188,177
4400,25,31,188,177
4401,28,40,138,123
4402,15,23,429,376
4403,15,23,429,376
4404,20,26,276,248
4405,20,26,276,248
4406,20,28,175,169
4407,20,26,276,248
4408,20,26,276,248
4409,20,26,276,248
4410,20,28,175,169
4411,20,26,276,248
4412,20,25,175,169
4413,10,14,310,365
4414,14,20,310,365
4415,14,20,310,365
4416,10,14,310,365
4417,14,20,310,365
4418,10,14,310,365
4419,10,14,310,365
4420,10,14,310,365
4421,9,13,310,365
4422,13,18,310,365
4423,9,13,310,365
4424,13,18,310,365
4425,9,13,310,365
4426,9,13,310,365
4427,9,13,310,365
4428,13,18,310,365
4429,16,22,261,281
4430,15,20,261,281
4431,16,22,261,281
4432,16,20,261,281
4433,15,20,261,281
4434,16,20,261,281
4435,15,20,261,281
4436,15,22,266,288
4437,14,20,266,288
4438,15,22,266,288
4439,14,20,266,288
4440,15,22,266,288
4441,14,20,266,288
4442,15,22,266,288
4443,14,20,266,288
4444,13,18,310,388
4445,17,22,260,257
4446,16,21,260,257
4447,16,21,260,257
4448,17,22,260,257
4449,20,29,218,187
4450,20,29,218,187
4451,19,27,218,187
4452,19,27,328,269
4453,18,25,328,269
4454,17,25,328,269
4455,19,27,330,270
4456,19,27,330,270
4457,18,25,330,270
4458,17,25,330,270
4459,21,29,227,236
4460,21,29,227,236
4461,22,28,172,165
4462,23,29,158,141
4463,13,19,317,385
4464,12,19,317,385
4465,12,18,317,385
4466,12,18,317,385
4467,13,19,317,385
4468,9,13,317,385
4469,12,18,317,385
4470,12,18,317,385
4471,13,19,317,385
4472,12,19,317,385
4473,12,18,317,385
4474,12,18,317,385
4475,21,30,204,185
4476,20,27,204,185
4477,19,28,204,185
4478,19,27,306,277
4479,18,26,306,277
4480,19,27,204,185
4481,19,28,204,185
4482,21,30,204,185
4483,16,23,416,371
4484,19,28,268,248
4485,16,24,380,367
4486,16,23,380,367
4487,16,24,380,367
4488,16,23,380,367
4489,19,24,187,186
4490,18,25,266,245
4491,19,24,187,186
4492,18,25,266,245
4493,17,23,266,245
4494,18,25,266,245
4495,18,25,266,245
4496,18,25,266,245
4497,17,23,266,245
4498,18,25,266,245
4499,18,25,266,245
4500,17,23,266,245
4501,21,29,211,258
4502,18,28,372,328
4503,18,28,372,328
4504,14,21,500,463
4505,18,25,360,343
4506,23,34,177,161
4507,23,34,177,161
4508,23,34,177,161
4509,23,34,177,161
4510,23,34,190,162
4511,23,34,190,162
4512,20,30,271,254
4513,23,34,190,162
4514,20,30,271,254
4515,23,32,190,162
4516,22,33,190,162
4517,18,24,270,248
4518,18,25,270,248
4519,23,32,190,162
4520,22,33,190,162
4521,22,33,190,162
4522,17,26,271,251
4523,19,29,271,254
4524,17,25,325,267
4525,16,24,325,267
4526,19,27,348,276
4527,17,25,348,276
4528,11,16,552,354
4529,17,24,297,253
4530,17,24,297,253
4531,17,24,297,253
4532,17,24,297,253
4533,16,23,303,262
4534,16,21,303,262
4535,14,20,390,369
4536,14,20,400,413
4537,14,20,400,413
4538,12,17,290,260
4539,12,17,290,260
4540,16,23,290,260
4541,14,20,360,390
4542,16,23,290,260
4543,13,20,360,390
4544,14,20,360,390
4545,13,20,360,390
4546,12,17,290,260
4547,14,20,360,390
4548,16,23,290,260
4549,13,20,360,390
4550,12,18,465,465
4551,17,23,290,260
4552,17,23,290,260
4553,13,17,290,260
4554,16,23,290,260
4555,16,23,290,260
4556,16,23,290,260
4557,17,23,290,260
4558,12,17,290,260
4559,17,23,270,278
4560,17,22,270,278
4561,17,22,270,278
4562,17,23,270,278
4563,17,22,270,278
4564,29,35,100,98
4565,29,35,100,98
4566,28,34,100,98
4567,28,34,100,98
4568,14,20,310,327
4569,13,18,381,401
4570,13,18,310,327
4571,13,17,381,401
4572,13,17,381,401
4573,13,18,381,401
4574,13,17,381,401
4575,13,17,381,401
4576,25,33,148,135
4577,25,33,148,135
4578,24,33,148,135
4579,27,39,155,148
4580,28,40,155,148
4581,28,40,155,148
4582,20,28,167,168
4583,22,29,167,168
4584,16,25,370,395
4585,15,23,370,395
4586,18,26,200,207
4587,22,27,200,207
4588,21,27,200,207
4589,22,27,200,207
4590,21,27,200,207
4591,22,27,200,207
4592,21,27,200,207
4593,18,27,305,268
4594,15,23,376,410
4595,16,25,376,410
4596,14,23,470,470
4597,14,23,470,470
4598,21,30,173,166
4599,20,31,173,166
4600,14,21,283,260
4601,14,21,283,260
4602,24,32,158,141
4603,24,32,158,141
4604,24,34,115,125
4605,23,29,115,125
4606,23,33,170,177
4607,24,31,170,177
4608,23,33,170,177
4609,24,31,170,177
4610,30,42,140,236
4611,22,33,200,207
4612,24,31,170,177
4613,23,33,170,177
4614,24,31,170,177
4615,24,31,170,177
4616,30,42,140,236
4617,21,31,200,207
4618,21,31,200,207
4619,17,25,280,265
4620,27,38,155,148
4621,28,39,155,148
4622,28,39,155,148
4623,20,28,167,168
4624,22,29,167,168
4625,18,25,263,280
4626,17,25,283,260
4627,12,18,283,260
4628,12,18,283,260
4629,12,18,283,260
4630,17,25,283,260
4631,22,28,167,158
4632,21,28,167,158
4633,21,28,167,158
4634,21,28,167,158
4635,21,28,167,158
4636,21,28,167,158
4637,19,26,173,166
4638,19,26,173,166
4639,13,18,283,260
4640,16,24,283,260
4641,13,18,283,260
4642,16,24,283,260
4643,17,25,283,260
4644,16,24,283,260
4645,17,24,273,270
4646,16,22,273,270
4647,17,24,273,270
4648,16,22,273,270
4649,17,24,273,270
4650,16,22,273,270
4651,25,34,156,144
4652,26,36,156,144
4653,26,36,156,144
4654,23,32,173,168
4655,24,33,156,144
4656,25,34,156,144
4657,22,32,173,168
4658,23,31,173,168
4659,26,36,156,144
4660,23,32,173,168
4661,28,39,140,128
4662,28,36,140,128
4663,28,36,140,128
4664,28,39,140,128
4665,24,35,200,186
4666,24,35,200,186
4667,24,35,200,186
4668,22,34,274,269
4669,22,34,274,269
4670,30,40,138,123
4671,30,40,138,123
4672,30,40,138,123
4673,30,40,138,123
4674,27,35,138,123
4675,27,35,138,123
4676,26,34,164,148
4677,26,34,164,148
4678,26,34,164,148
4679,22,32,170,177
4680,22,32,170,177
4681,22,31,170,177
4682,22,31,170,177
4683,22,31,170,177
4684,31,43,140,236
4685,16,23,280,265
4686,16,23,280,265
4687,16,23,280,265
4688,19,28,225,406
4689,19,28,225,406
4690,19,28,225,406
4691,20,24,380,425
4692,17,24,288,270
4693,17,24,288,270
4694,17,24,288,270
4695,17,24,288,270
4696,16,23,288,270
4697,16,23,288,270
4698,16,23,288,270
4699,16,23,288,270
4700,17,24,288,270
4701,16,23,288,270
4702,22,32,182,172
4703,20,29,182,172
4704,22,32,182,172
4705,20,29,182,172
4706,22,32,182,172
4707,20,29,182,172
4708,22,32,182,172
4709,20,29,182,172
4710,12,18,264,222
4711,12,17,264,222
4712,12,18,264,222
4713,16,23,264,222
4714,12,18,264,222
4715,12,17,264,222
4716,15,21,320,335
4717,15,21,320,335
4718,11,16,320,335
4719,11,16,320,335
4720,15,21,320,335
4721,15,21,320,335
4722,15,21,320,335
4723,15,21,320,335
4724,10,16,352,382
4725,10,15,352,382
4726,10,15,352,382
4727,28,39,140,128
4728,28,39,140,128
4729,22,31,201,170
4730,13,20,360,390
4731,29,41,140,128
4732,13,20,360,390
4733,20,23,332,367
